date,year,locality,estimated_value,sale_price,property,residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,face,year_from_date,month_num,month_name,year_month,price_diff,pct_diff,valuation_status,sale_price_outlier_flag,estimated_value_outlier_flag,price_diff_outlier_flag,pct_diff_outlier_flag
2021-06-03,2021,Bridgeport,80730.0,182400.0,Single Family,Detached House,3,1,1037.0,1.0234955,South,2021,6,June,2021-06,101670.0,125.93831289483464,Overvalued,False,False,False,False
2021-06-03,2021,Fairfield,284970.0,350000.0,Single Family,Detached House,3,3,1039.0,1.0234955,East,2021,6,June,2021-06,65030.0,22.819945959223777,Overvalued,False,False,False,False
2021-06-04,2021,Stamford,633100.0,845000.0,Single Family,Detached House,3,1,931.0,1.0234955,South,2021,6,June,2021-06,211900.0,33.47022587268994,Overvalued,False,False,False,False
2021-06-04,2021,Stamford,516480.0,749000.0,Single Family,Detached House,3,1,901.0,1.0234955,South,2021,6,June,2021-06,232520.0,45.02013630731103,Overvalued,False,False,False,False
2021-06-04,2021,Unknown,202580.0,315000.0,Single Family,Detached House,3,1,1063.0,1.0234955,North,2021,6,June,2021-06,112420.0,55.49412577747063,Overvalued,False,False,False,False
2021-06-05,2021,Fairfield,444220.0,900000.0,Single Family,Detached House,3,1,1083.0,1.0234955,East,2021,6,June,2021-06,455780.0,102.60231416865517,Overvalued,False,False,False,False
2021-06-05,2021,Fairfield,149170.0,280500.0,Single Family,Detached House,3,2,1051.0,1.0234955,South,2021,6,June,2021-06,131330.0,88.04049071529127,Overvalued,False,False,False,False
2021-06-05,2021,Waterbury,87030.0,137500.0,Single Family,Detached House,3,2,941.0,1.0234955,East,2021,6,June,2021-06,50470.0,57.99149718487878,Overvalued,False,False,False,False
2021-06-05,2021,Waterbury,87560.0,42500.0,?,Detached House,3,2,1021.0,1.0234955,South,2021,6,June,2021-06,-45060.0,-51.46185472818638,Undervalued,False,False,False,False
2021-06-05,2021,Stamford,330080.0,475000.0,Three Family,Triplex,6,4,1912.0,1.0234955,South,2021,6,June,2021-06,144920.0,43.90450799806108,Overvalued,False,False,False,False
2021-06-05,2021,Stamford,80648.0,586118.0,Single Family,Detached House,3,3,1077.0,1.0234955,South,2021,6,June,2021-06,505470.0,626.7607380220217,Overvalued,False,False,True,True
2021-06-06,2021,Waterbury,48270.0,113000.0,?,Detached House,3,3,1092.0,1.0234955,East,2021,6,June,2021-06,64730.0,134.09985498239072,Overvalued,False,False,False,False
2021-06-06,2021,West Hartford,322350.0,437500.0,Single Family,Detached House,3,1,1021.0,1.0234955,East,2021,6,June,2021-06,115150.0,35.72204125950054,Overvalued,False,False,False,False
2021-06-06,2021,Stamford,1039060.0,575000.0,?,Detached House,3,1,1071.0,1.0234955,West,2021,6,June,2021-06,-464060.0,-44.661520990125695,Undervalued,False,True,True,False
2021-06-07,2021,Unknown,612920.0,875000.0,Single Family,Detached House,3,3,1021.0,1.0234955,East,2021,6,June,2021-06,262080.0,42.759250799451806,Overvalued,False,False,False,False
2021-06-10,2021,Unknown,145450.0,268000.0,Single Family,Detached House,3,1,1096.0,1.0234955,West,2021,6,June,2021-06,122550.0,84.25575799243727,Overvalued,False,False,False,False
2021-06-11,2021,Waterbury,78950.0,140000.0,Single Family,Detached House,3,3,915.0,1.0234955,East,2021,6,June,2021-06,61050.0,77.32742241925268,Overvalued,False,False,False,False
2021-06-11,2021,Fairfield,720860.0,1100000.0,?,Detached House,3,3,1099.0,1.0234955,North,2021,6,June,2021-06,379140.0,52.595510917515185,Overvalued,False,False,False,False
2021-06-12,2021,Bridgeport,109020.0,175000.0,?,Detached House,3,3,968.0,1.0234955,North,2021,6,June,2021-06,65980.0,60.52100532012474,Overvalued,False,False,False,False
2021-06-12,2021,Unknown,901460.0,1250000.0,?,Detached House,3,2,1021.0,1.0234955,North,2021,6,June,2021-06,348540.0,38.66394515563641,Overvalued,False,False,False,False
2021-06-12,2021,Bridgeport,90860.0,120000.0,?,Triplex,6,6,1910.0,1.0234955,North,2021,6,June,2021-06,29140.0,32.07131851199648,Overvalued,False,False,False,False
2021-06-12,2021,Greenwich,2991240.0,4640000.0,Single Family,Detached House,3,1,1097.0,1.0234955,East,2021,6,June,2021-06,1648760.0,55.11961594522673,Overvalued,True,True,True,False
2021-06-13,2021,Bridgeport,100340.0,180000.0,Single Family,Detached House,3,1,1021.0,1.0234955,South,2021,6,June,2021-06,79660.0,79.39007374925254,Overvalued,False,False,False,False
2021-06-13,2021,Greenwich,477610.0,725000.0,Single Family,Detached House,3,1,916.0,1.0234955,East,2021,6,June,2021-06,247390.0,51.797491677309935,Overvalued,False,False,False,False
2021-06-14,2021,Greenwich,2973810.0,6600000.0,Single Family,Detached House,3,2,903.0,1.0234955,North,2021,6,June,2021-06,3626190.0,121.93751450159895,Overvalued,True,True,True,False
2021-06-14,2021,Stamford,373720.0,610500.0,Single Family,Detached House,3,1,933.0,1.0234955,East,2021,6,June,2021-06,236780.0,63.357593920582254,Overvalued,False,False,False,False
2021-06-14,2021,Unknown,63760.0,140000.0,Single Family,Detached House,3,1,1062.0,1.0234955,West,2021,6,June,2021-06,76240.0,119.57340025094103,Overvalued,False,False,False,False
2021-06-17,2021,Unknown,88800.0,230000.0,Two Family,Duplex,4,4,1476.0,1.0234955,South,2021,6,June,2021-06,141200.0,159.009009009009,Overvalued,False,False,False,True
2021-06-17,2021,Fairfield,510930.0,750000.0,Single Family,Detached House,3,1,999.0,1.0234955,North,2021,6,June,2021-06,239070.0,46.791145558099934,Overvalued,False,False,False,False
2021-06-17,2021,Stamford,242240.0,380000.0,Single Family,Detached House,3,1,900.0,1.0234955,South,2021,6,June,2021-06,137760.0,56.869220607661816,Overvalued,False,False,False,False
2021-06-17,2021,Unknown,417020.0,635000.0,Single Family,Detached House,3,3,1093.0,1.0234955,East,2021,6,June,2021-06,217980.0,52.27087429859479,Overvalued,False,False,False,False
2021-06-17,2021,Stamford,480190.0,770000.0,Single Family,Detached House,3,3,1021.0,1.0234955,North,2021,6,June,2021-06,289810.0,60.35319352756201,Overvalued,False,False,False,False
2021-06-17,2021,Greenwich,2111340.0,3075000.0,Single Family,Detached House,3,2,972.0,1.0234955,East,2021,6,June,2021-06,963660.0,45.64210406661173,Overvalued,True,True,True,False
2021-06-18,2021,Bridgeport,83430.0,160000.0,Single Family,Detached House,3,2,968.0,1.0234955,East,2021,6,June,2021-06,76570.0,91.77753805585522,Overvalued,False,False,False,False
2021-06-18,2021,Unknown,178850.0,210000.0,Single Family,Detached House,3,3,1021.0,1.0234955,South,2021,6,June,2021-06,31150.0,17.416829745596868,Overvalued,False,False,False,False
2021-06-19,2021,Stamford,416690.0,675000.0,Single Family,Detached House,3,3,1021.0,1.0234955,North,2021,6,June,2021-06,258310.0,61.99092850800355,Overvalued,False,False,False,False
2021-06-19,2021,West Hartford,170800.0,150000.0,Single Family,Detached House,3,3,1026.0,1.0234955,South,2021,6,June,2021-06,-20800.0,-12.177985948477751,Undervalued,False,False,False,False
2021-06-19,2021,Waterbury,28420.0,110000.0,Single Family,Detached House,3,1,922.0,1.0234955,South,2021,6,June,2021-06,81580.0,287.05137227304715,Overvalued,False,False,False,True
2021-06-19,2021,Unknown,271390.0,422500.0,?,Detached House,3,2,949.0,1.0234955,East,2021,6,June,2021-06,151110.0,55.6800176867239,Overvalued,False,False,False,False
2021-06-20,2021,Unknown,337960.0,485000.0,?,Detached House,3,3,1087.0,1.0234955,South,2021,6,June,2021-06,147040.0,43.508107468339446,Overvalued,False,False,False,False
2021-06-20,2021,West Hartford,365190.0,650000.0,Single Family,Detached House,3,1,1015.0,1.0234955,North,2021,6,June,2021-06,284810.0,77.98953969166735,Overvalued,False,False,False,False
2021-06-20,2021,Fairfield,141960.0,257000.0,Single Family,Detached House,3,3,1048.0,1.0234955,West,2021,6,June,2021-06,115040.0,81.03691180614257,Overvalued,False,False,False,False
2021-06-20,2021,Stamford,488060.0,755000.0,Single Family,Detached House,3,2,912.0,1.0234955,East,2021,6,June,2021-06,266940.0,54.694094988321105,Overvalued,False,False,False,False
2021-06-21,2021,Waterbury,114720.0,152000.0,Single Family,Detached House,3,2,991.0,1.0234955,South,2021,6,June,2021-06,37280.0,32.49651324965133,Overvalued,False,False,False,False
2021-06-21,2021,Fairfield,876820.0,1020001.0,?,Detached House,3,1,1021.0,1.0234955,West,2021,6,June,2021-06,143181.0,16.32957733628339,Overvalued,False,False,False,False
2021-06-21,2021,Unknown,165480.0,345000.0,Single Family,Detached House,3,3,1049.0,1.0234955,North,2021,6,June,2021-06,179520.0,108.4844089920232,Overvalued,False,False,False,False
2021-06-21,2021,West Hartford,230650.0,368500.0,Single Family,Detached House,3,3,1021.0,1.0234955,East,2021,6,June,2021-06,137850.0,59.765879037502714,Overvalued,False,False,False,False
2021-06-21,2021,Stamford,367840.0,520000.0,Single Family,Detached House,3,3,1066.0,1.0234955,North,2021,6,June,2021-06,152160.0,41.36581122227055,Overvalued,False,False,False,False
2021-06-24,2021,West Hartford,145180.0,230000.0,Two Family,Duplex,4,3,1347.0,1.0234955,West,2021,6,June,2021-06,84820.0,58.42402534784406,Overvalued,False,False,False,False
2021-06-24,2021,West Hartford,212730.0,343000.0,?,Detached House,3,1,1000.0,1.0234955,North,2021,6,June,2021-06,130270.0,61.23724909509707,Overvalued,False,False,False,False
2021-06-24,2021,Waterbury,143950.0,265000.0,?,Detached House,3,1,1029.0,1.0234955,South,2021,6,June,2021-06,121050.0,84.09169850642584,Overvalued,False,False,False,False
2021-06-24,2021,Unknown,136900.0,156000.0,Two Family,Duplex,4,4,1287.0,1.0234955,North,2021,6,June,2021-06,19100.0,13.951789627465303,Overvalued,False,False,False,False
2021-06-24,2021,Bridgeport,131350.0,205000.0,?,Triplex,6,5,1938.0,1.0234955,North,2021,6,June,2021-06,73650.0,56.071564522268744,Overvalued,False,False,False,False
2021-06-25,2021,Fairfield,307160.0,485000.0,Single Family,Detached House,3,2,954.0,1.0234955,South,2021,6,June,2021-06,177840.0,57.89816382341451,Overvalued,False,False,False,False
2021-06-25,2021,West Hartford,125790.0,220000.0,Single Family,Detached House,3,3,994.0,1.0234955,North,2021,6,June,2021-06,94210.0,74.89466571269577,Overvalued,False,False,False,False
2021-06-25,2021,Bridgeport,128150.0,175000.0,Two Family,Duplex,4,3,1391.0,1.0234955,West,2021,6,June,2021-06,46850.0,36.55872024970737,Overvalued,False,False,False,False
2021-06-25,2021,Unknown,835240.0,850000.0,?,Detached House,3,2,1021.0,1.0234955,East,2021,6,June,2021-06,14760.0,1.7671567453666013,Fair,False,False,False,False
2021-06-26,2021,Greenwich,2059750.0,2940000.0,Single Family,Detached House,3,1,981.0,1.0234955,South,2021,6,June,2021-06,880250.0,42.735768903993204,Overvalued,True,True,True,False
2021-06-26,2021,Bridgeport,151430.0,330000.0,Two Family,Duplex,4,2,1391.0,1.0234955,South,2021,6,June,2021-06,178570.0,117.92247242950538,Overvalued,False,False,False,False
2021-06-26,2021,Stamford,208550.0,265000.0,Single Family,Detached House,3,2,983.0,1.0234955,North,2021,6,June,2021-06,56450.0,27.06784943658595,Overvalued,False,False,False,False
2021-06-27,2021,Greenwich,910420.0,1165000.0,Single Family,Detached House,3,1,1096.0,1.0234955,West,2021,6,June,2021-06,254580.0,27.962918213571758,Overvalued,False,True,False,False
2021-06-27,2021,Fairfield,312270.0,460000.0,Single Family,Detached House,3,1,923.0,1.0234955,East,2021,6,June,2021-06,147730.0,47.308418996381334,Overvalued,False,False,False,False
2021-06-27,2021,Fairfield,780640.0,1340000.0,?,Detached House,3,2,990.0,1.0234955,South,2021,6,June,2021-06,559360.0,71.6540274646444,Overvalued,True,False,True,False
2021-06-27,2021,Stamford,374450.0,440000.0,Single Family,Detached House,3,3,1020.0,1.0234955,South,2021,6,June,2021-06,65550.0,17.505674989985312,Overvalued,False,False,False,False
2021-06-27,2021,Stamford,232600.0,375000.0,Single Family,Detached House,3,1,1043.0,1.0234955,East,2021,6,June,2021-06,142400.0,61.22098022355976,Overvalued,False,False,False,False
2021-06-28,2021,Bridgeport,158760.0,220000.0,Single Family,Detached House,3,2,1005.0,1.0234955,West,2021,6,June,2021-06,61240.0,38.57394809775762,Overvalued,False,False,False,False
2021-06-28,2021,Greenwich,2402610.0,3975000.0,Single Family,Detached House,3,2,953.0,1.0234955,West,2021,6,June,2021-06,1572390.0,65.44507847715609,Overvalued,True,True,True,False
2021-06-28,2021,Bridgeport,158420.0,319900.0,Single Family,Detached House,3,1,1015.0,1.0234955,East,2021,6,June,2021-06,161480.0,101.93157429617472,Overvalued,False,False,False,False
2021-06-28,2021,West Hartford,182840.0,290000.0,Single Family,Detached House,3,2,928.0,1.0234955,North,2021,6,June,2021-06,107160.0,58.608619558083575,Overvalued,False,False,False,False
2021-06-28,2021,Bridgeport,158430.0,310000.0,Two Family,Duplex,4,4,1021.0,1.0234955,East,2021,6,June,2021-06,151570.0,95.67001199267816,Overvalued,False,False,False,False
2021-07-01,2021,Greenwich,1200570.0,1400000.0,?,Detached House,3,1,957.0,1.0234955,East,2021,7,July,2021-07,199430.0,16.611276310419218,Overvalued,True,True,False,False
2021-07-01,2021,West Hartford,665490.0,945000.0,Single Family,Detached House,3,3,1023.0,1.0234955,North,2021,7,July,2021-07,279510.0,42.00063111391606,Overvalued,False,False,False,False
2021-07-01,2021,Stamford,389500.0,480000.0,Single Family,Detached House,3,3,1021.0,1.0234955,West,2021,7,July,2021-07,90500.0,23.23491655969191,Overvalued,False,False,False,False
2021-07-01,2021,West Hartford,615440.0,795000.0,Single Family,Detached House,3,1,1057.0,1.0234955,East,2021,7,July,2021-07,179560.0,29.17587417132458,Overvalued,False,False,False,False
2021-07-01,2021,Stamford,556740.0,785000.0,Single Family,Detached House,3,2,1061.0,1.0234955,South,2021,7,July,2021-07,228260.0,40.99938930200812,Overvalued,False,False,False,False
2021-07-01,2021,Unknown,511910.0,843000.0,Single Family,Detached House,3,2,908.0,1.0234955,North,2021,7,July,2021-07,331090.0,64.67738469652869,Overvalued,False,False,False,False
2021-07-01,2021,Stamford,283240.0,425000.0,Two Family,Duplex,4,4,1360.0,1.0234955,North,2021,7,July,2021-07,141760.0,50.049428046886035,Overvalued,False,False,False,False
2021-07-02,2021,West Hartford,148820.0,327000.0,Single Family,Detached House,3,3,1080.0,1.0234955,West,2021,7,July,2021-07,178180.0,119.72853111140975,Overvalued,False,False,False,False
2021-07-02,2021,Unknown,176950.0,315000.0,?,Duplex,4,4,1335.0,1.0234955,West,2021,7,July,2021-07,138050.0,78.01638881039842,Overvalued,False,False,False,False
2021-07-02,2021,Bridgeport,149840.0,280000.0,?,Detached House,3,1,1098.0,1.0234955,East,2021,7,July,2021-07,130160.0,86.86599038974907,Overvalued,False,False,False,False
2021-07-02,2021,Waterbury,81020.0,60500.0,Single Family,Detached House,3,1,1021.0,1.0234955,North,2021,7,July,2021-07,-20520.0,-25.32707973339916,Undervalued,False,False,False,False
2021-07-02,2021,Unknown,1872720.0,1700000.0,Single Family,Detached House,3,1,1021.0,1.0234955,West,2021,7,July,2021-07,-172720.0,-9.222948438634713,Undervalued,True,True,False,False
2021-07-02,2021,Greenwich,473480.0,1278000.0,Single Family,Detached House,3,2,1021.0,1.0234955,East,2021,7,July,2021-07,804520.0,169.91636394356678,Overvalued,False,False,True,True
2021-07-02,2021,Unknown,86270.0,160000.0,Single Family,Detached House,3,2,1091.0,1.0234955,South,2021,7,July,2021-07,73730.0,85.46424017619103,Overvalued,False,False,False,False
2021-07-02,2021,Unknown,396480.0,395000.0,Single Family,Detached House,3,2,1083.0,1.0234955,South,2021,7,July,2021-07,-1480.0,-0.3732849071832123,Fair,False,False,False,False
2021-07-02,2021,Stamford,704720.0,518175.0,?,Detached House,3,3,960.0,1.0234955,East,2021,7,July,2021-07,-186545.0,-26.470796912248833,Undervalued,False,False,False,False
2021-07-02,2021,Fairfield,278040.0,447500.0,Single Family,Detached House,3,2,1043.0,1.0234955,East,2021,7,July,2021-07,169460.0,60.94806502661487,Overvalued,False,False,False,False
2021-07-02,2021,Waterbury,63490.0,103000.0,Two Family,Duplex,4,2,1301.0,1.0234955,South,2021,7,July,2021-07,39510.0,62.23027248385573,Overvalued,False,False,False,False
2021-07-02,2021,Stamford,359370.0,550000.0,Two Family,Duplex,4,3,1314.0,1.0234955,South,2021,7,July,2021-07,190630.0,53.04560759106214,Overvalued,False,False,False,False
2021-07-02,2021,Fairfield,385070.0,555000.0,?,Detached House,3,3,1057.0,1.0234955,South,2021,7,July,2021-07,169930.0,44.12963876697743,Overvalued,False,False,False,False
2021-07-02,2021,West Hartford,308700.0,540000.0,?,Detached House,3,3,1021.0,1.0234955,South,2021,7,July,2021-07,231300.0,74.9271137026239,Overvalued,False,False,False,False
2021-07-02,2021,Fairfield,194600.0,370000.0,Single Family,Detached House,3,3,962.0,1.0234955,South,2021,7,July,2021-07,175400.0,90.13360739979444,Overvalued,False,False,False,False
2021-07-02,2021,Waterbury,117280.0,175000.0,Single Family,Detached House,3,1,1039.0,1.0234955,South,2021,7,July,2021-07,57720.0,49.21555252387449,Overvalued,False,False,False,False
2021-07-02,2021,Unknown,243600.0,375000.0,Single Family,Detached House,3,2,1081.0,1.0234955,East,2021,7,July,2021-07,131400.0,53.94088669950739,Overvalued,False,False,False,False
2021-07-02,2021,Waterbury,250110.0,167000.0,?,Detached House,3,1,962.0,1.0234955,West,2021,7,July,2021-07,-83110.0,-33.22937907320779,Undervalued,False,False,False,False
2021-07-02,2021,Fairfield,448280.0,530000.0,?,Detached House,3,3,946.0,1.0234955,East,2021,7,July,2021-07,81720.0,18.229677879896496,Overvalued,False,False,False,False
2021-07-02,2021,Stamford,389120.0,580000.0,Single Family,Detached House,3,2,1019.0,1.0234955,West,2021,7,July,2021-07,190880.0,49.05427631578947,Overvalued,False,False,False,False
2021-07-02,2021,West Hartford,265370.0,465000.0,Two Family,Duplex,4,2,1312.0,1.0234955,South,2021,7,July,2021-07,199630.0,75.22704148924144,Overvalued,False,False,False,False
2021-07-02,2021,Greenwich,3331020.0,5200000.0,Single Family,Detached House,3,2,1021.0,1.0234955,East,2021,7,July,2021-07,1868980.0,56.10833918739605,Overvalued,True,True,True,False
2021-07-03,2021,Bridgeport,208240.0,505000.0,Three Family,Triplex,6,5,2163.0,1.0234955,East,2021,7,July,2021-07,296760.0,142.50864387245485,Overvalued,False,False,False,False
2021-07-03,2021,Bridgeport,149420.0,112500.0,Single Family,Detached House,3,1,947.0,1.0234955,West,2021,7,July,2021-07,-36920.0,-24.70887431401419,Undervalued,False,False,False,False
2021-07-05,2021,Greenwich,469070.0,927000.0,Single Family,Detached House,3,2,1059.0,1.0234955,West,2021,7,July,2021-07,457930.0,97.62508793996632,Overvalued,False,False,False,False
2021-07-05,2021,Waterbury,12340.0,25000.0,Single Family,Detached House,3,3,965.0,1.0234955,West,2021,7,July,2021-07,12660.0,102.59319286871961,Overvalued,False,False,False,False
2021-07-05,2021,Fairfield,602210.0,734000.0,Single Family,Detached House,3,3,1021.0,1.0234955,West,2021,7,July,2021-07,131790.0,21.884392487670414,Overvalued,False,False,False,False
